Pathway ID,Raw Abundance,Relative Abundance (%)
1CMET2-PWY,52282.47311164065,0.47829576127766116
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY,1842.2058603956732,0.016853052313470934
AEROBACTINSYN-PWY,35.90400205711052,0.0003284605906103721
ALL-CHORISMATE-PWY,9792.146451822025,0.08958149572832234
ANAEROFRUCAT-PWY,48874.10203845008,0.44711495937321805
ANAGLYCOLYSIS-PWY,74751.78656505687,0.6838517869201303
ARG+POLYAMINE-SYN,24346.440278451217,0.22272854542510598
ARGDEG-PWY,224.54579027105788,0.002054212306867276
ARGORNPROST-PWY,13209.010263277098,0.12083999175226282
ARGSYN-PWY,64152.77065283961,0.586888807114202
ARGSYNBSUB-PWY,69861.73500774252,0.6391161270882328
ARO-PWY,70073.28422823771,0.6410514428727097
ASPASN-PWY,20781.36523849291,0.19011416858398456
AST-PWY,4295.780539543285,0.039299090137821936
BENZCOA-PWY,0.0,0.0
BIOTIN-BIOSYNTHESIS-PWY,32985.8748134254,0.30176468644870197
BRANCHED-CHAIN-AA-SYN-PWY,87489.23167379198,0.8003777590562579
CALVIN-PWY,74933.88857495818,0.6855177107808847
CATECHOL-ORTHO-CLEAVAGE-PWY,2967.316233562227,0.02714589980953314
CENTBENZCOA-PWY,122.7541000498428,0.0011229913628592561
CENTFERM-PWY,18663.878675032964,0.17074276574880004
CHLOROPHYLL-SYN,369.3772912764072,0.0033791743621705947
COA-PWY,68720.44813829598,0.6286752921473816
COBALSYN-PWY,37887.47777382673,0.3466060219842241
CODH-PWY,24032.14722518283,0.21985329821068503
COLANSYN-PWY,44900.68715341649,0.41076496702968457
COMPLETE-ARO-PWY,74410.62010342295,0.6807306936975284
CRNFORCAT-PWY,362.7602731838108,0.0033186398939707385
DAPLYSINESYN-PWY,54016.74221817575,0.49416137575996166
DENITRIFICATION-PWY,4055.6581740896254,0.037102378644484416
DENOVOPURINE2-PWY,57682.44198419922,0.5276962978066231
DHGLUCONATE-PYR-CAT-PWY,1620.8711065526516,0.014828215531926614
DTDPRHAMSYN-PWY,69465.48642740492,0.6354911261059137
ECASYN-PWY,45.36320911030719,0.00041499625675858254
ENTBACSYN-PWY,3185.3010767900623,0.029140090602994967
FAO-PWY,50156.06138415654,0.4588427083622988
FASYN-ELONG-PWY,68506.97345478956,0.6267223616491785
FASYN-INITIAL-PWY,32099.63754306418,0.29365712181619263
FERMENTATION-PWY,36658.80394152703,0.3353657448701929
FOLSYN-PWY,52615.13265616961,0.48133903066847605
FUC-RHAMCAT-PWY,734.5174305494957,0.0067195859856553405
FUCCAT-PWY,938.9557200243684,0.008589848838177441
GALACT-GLUCUROCAT-PWY,4069.8396752223384,0.03723211527469024
GALACTARDEG-PWY,384.3695855911826,0.003516328371837894
GALACTUROCAT-PWY,7699.962805282343,0.07044157157405409
GALLATE-DEGRADATION-I-PWY,1361.123440677113,0.012451965898043569
GALLATE-DEGRADATION-II-PWY,289.40820719379855,0.002647593171122222
GLCMANNANAUT-PWY,1574.6610554226752,0.014405472110116856
GLUCARDEG-PWY,388.0969105637439,0.0035504270597762713
GLUCARGALACTSUPER-PWY,384.3695855911826,0.003516328371837894
GLUCONEO-PWY,62248.24635422226,0.5694656470174358
GLUCOSE1PMETAB-PWY,12168.225683971421,0.111318581936356
GLUCUROCAT-PWY,4831.346495784166,0.04419860830345357
GLUTORN-PWY,64122.09761799913,0.5866082009822312
GLYCOCAT-PWY,47768.4760384605,0.43700036077295307
GLYCOGENSYNTH-PWY,51859.60665354757,0.47442725195790236
GLYCOL-GLYOXDEG-PWY,525.7319383105457,0.004809553617046408
GLYCOLYSIS,71513.97274311617,0.6542312939581082
GLYCOLYSIS-E-D,45117.398164867176,0.41274750442759467
GLYCOLYSIS-TCA-GLYOX-BYPASS,45587.70907738695,0.4170500498611379
GLYOXYLATE-BYPASS,27689.254754170666,0.2533096158932174
GOLPDLCAT-PWY,1566.1010563460532,0.01432716266851591
HCAMHPDEG-PWY,140.177051431607,0.0012823817531541096
HEME-BIOSYNTHESIS-II,30339.401361362132,0.2775539527339288
HEMESYN2-PWY,53638.740773387995,0.49070330505215964
HEXITOLDEGSUPER-PWY,8450.826968115414,0.07731070237457081
HISDEG-PWY,26556.69418745239,0.24294861178970323
HISTSYN-PWY,64975.34054201496,0.5944139234281739
HOMOSER-METSYN-PWY,23189.196718085102,0.21214173388489707
HSERMETANA-PWY,39524.446326889425,0.36158150178991044
ILEUSYN-PWY,88586.43077884043,0.8104152658915164
KDO-NAGLIPASYN-PWY,4710.906656763857,0.04309678849532457
KETOGLUCONMET-PWY,601.4566148782791,0.005502305693810823
LACTOSECAT-PWY,902.6292732349593,0.008257523596321498
LEU-DEG2-PWY,25064.933128505534,0.22930153373718287
LIPASYN-PWY,43.70743872798965,0.00039984877217382505
LPSSYN-PWY,91.43917193819365,0.0008365129985222473
MET-SAM-PWY,34328.59001325987,0.31404824823263994
METH-ACETATE-PWY,20712.629563046492,0.18948535398785063
METHANOGENESIS-PWY,4021.704845100612,0.036791763396769685
METHGLYUT-PWY,108.01812197638233,0.0009881822111237114
METHYLGALLATE-DEGRADATION-PWY,1688.9907263159603,0.015451394265707331
NAD-BIOSYNTHESIS-II,6515.056840583432,0.05960169605366821
NADSYN-PWY,5367.176018177527,0.049100537651381004
NAGLIPASYN-PWY,38817.41737789672,0.3551133886866587
NONMEVIPP-PWY,55461.665410865084,0.5073799669493908
NONOXIPENT-PWY,81714.72800655657,0.7475508657755331
OANTIGEN-PWY,64752.41379935402,0.5923745226549456
ORNARGDEG-PWY,224.54579027105788,0.002054212306867276
ORNDEG-PWY,385.39617151525226,0.003525719888092707
P101-PWY,2778.3719393886945,0.02541738067793378
P105-PWY,56500.69375345132,0.5168853101844968
P108-PWY,58581.57009439605,0.5359217917122852
P122-PWY,10865.416193358136,0.09940008956163505
P124-PWY,12810.800021766367,0.11719704490456426
P125-PWY,2748.5571618201448,0.025144626141169173
P161-PWY,27029.096835581448,0.2472702930486214
P162-PWY,2384.0505643718066,0.021810010348511388
P163-PWY,3379.6669093172,0.030918207595211907
P164-PWY,25630.785481343435,0.2344781209520501
P184-PWY,1666.971296967814,0.015249953914932753
P221-PWY,6832.317873412229,0.06250409523621187
P23-PWY,62901.51824517465,0.5754419744137541
P241-PWY,3793.3883365657575,0.034703055427107436
P261-PWY,805.849273763982,0.007372151104003102
P281-PWY,2364.1815231740743,0.0216282423941678
P341-PWY,4511.280852181678,0.04127055169949785
P381-PWY,6550.257208551971,0.059923719588377736
P4-PWY,43332.95879625348,0.3964229173247155
P42-PWY,84708.34190285293,0.7749373444993495
P441-PWY,4786.206561338064,0.04378565463035896
P461-PWY,6616.30670446703,0.06052796020766214
P562-PWY,2516.724354363865,0.023023750013242656
P621-PWY,92.6991397062777,0.0008480395619565027
PANTO-PWY,59771.092925828765,0.5468039037157166
PANTOSYN-PWY,59609.39481751594,0.5453246408727463
PENTOSE-P-PWY,43847.43345435435,0.401129485962526
PEPTIDOGLYCANSYN-PWY,67100.23342179382,0.6138530814687109
PHOSLIPSYN-PWY,78993.81333358336,0.7226591214216967
POLYAMINSYN3-PWY,14912.105179816945,0.1364204153847703
POLYAMSYN-PWY,15460.911704427852,0.1414410622451897
POLYISOPRENSYN-PWY,63836.51582630336,0.5839956130089252
PPGPPMET-PWY,13723.53881023793,0.12554705338154384
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY,4833.962702524278,0.04422254214820016
PRPP-PWY,50161.450081932155,0.4588920057874488
PWY-1269,38542.879130545705,0.3526018303727243
PWY-1361,1097.2259585448976,0.010037752499106576
PWY-1422,1.197838484166697,1.0958186091327604e-05
PWY-1501,46.44699896029817,0.0004249110917025902
PWY-1541,658.8940916209667,0.006027760976039908
PWY-1622,2793.7478241320027,0.025558043888010213
PWY-181,15382.522869607465,0.14072393764884503
PWY-1861,21820.018992220776,0.19961608496774802
PWY-1882,513.8122865997451,0.004700509064448291
PWY-2221,0.0,0.0
PWY-2941,12865.932786888838,0.11770141599292663
PWY-2942,74278.68757624188,0.6795237353275483
PWY-3001,76505.15281933142,0.6998921078436652
PWY-3081,728.412572063949,0.00666373690731121
PWY-3661,566.1378310077521,0.005179198854876807
PWY-3781,155783.40348702946,1.425153347397105
PWY-3801,2347.0626178318557,0.021471633508329275
PWY-3941,1.993231685296877,1.823468190355291e-05
PWY-4361,3354.817661118093,0.030690879211965953
PWY-4722,62.343266084307835,0.0005703349160369145
PWY-4984,24603.44113151125,0.2250796663906517
PWY-5005,6476.301640379953,0.05924715184637316
PWY-5022,19001.072606166537,0.17382751706967495
PWY-5028,6256.8760624818415,0.0572397807795825
PWY-5088,8.787580974439098,8.039142913120213e-05
PWY-5097,69880.94346511904,0.6392918518234467
PWY-5100,40094.1961624839,0.36679374434721224
PWY-5101,94337.58085677745,0.8630285135256747
PWY-5103,79299.15295895156,0.725452459989516
PWY-5104,87395.52257939235,0.7995204801255383
PWY-5121,57261.42150324797,0.5238446760399927
PWY-5154,33534.66383217746,0.30678517316026865
PWY-5177,1368.6574233384597,0.01252088903342714
PWY-5178,1312.2448552503224,0.012004809923287724
PWY-5179,0.0,0.0
PWY-5180,6295.859431877727,0.057596412347155033
PWY-5181,2240.516311098977,0.02049691590494989
PWY-5182,6295.859431877727,0.057596412347155033
PWY-5183,994.9096015577652,0.009101731745998369
PWY-5184,0.0,0.0
PWY-5188,63145.37243111787,0.5776728257213691
PWY-5189,60642.45488290625,0.5547753845161528
PWY-5198,4262.383657234785,0.03899356543140769
PWY-5265,1.7959282313003948,1.642969066814503e-05
PWY-5266,548.6258423641046,0.00501899392497776
PWY-5273,548.6258423641046,0.00501899392497776
PWY-5304,16028.04,0.14662932216727798
PWY-5345,43998.12056933067,0.40250801693252114
PWY-5347,37693.561295570566,0.3448320158197918
PWY-5384,11792.603791874153,0.1078822800910017
PWY-5392,1989.953916116846,0.018204695886978907
PWY-5415,4875.513953745558,0.044602665469690404
PWY-5417,2716.974982412664,0.024855702881738554
PWY-5419,3540.565706299395,0.032390158098144876
PWY-5420,4045.6466499343355,0.037010790215658965
PWY-5427,0.0,0.0
PWY-5430,2535.0397351455954,0.023191304615630765
PWY-5431,2716.974982412664,0.024855702881738554
PWY-5484,65057.855596620386,0.5951687959219654
PWY-5499,0.0,0.0
PWY-5505,38673.42842905922,0.35379613455155406
PWY-5507,7622.040937969531,0.06972871893667074
PWY-5509,32477.22261596969,0.2971113834290048
PWY-5529,563.4104016505082,0.005154247512235297
PWY-5531,1808.0307316762533,0.01654040797522945
PWY-5532,2813.2967263835462,0.02573688311515578
PWY-5647,1648.4772091166706,0.01508076444661877
PWY-5651,3487.688329250863,0.031906419977039
PWY-5654,1686.1688018747718,0.015425578453666763
PWY-5655,2623.853131778465,0.024003796233299002
PWY-5656,0.0,0.0
PWY-5659,70893.33797067397,0.6485535407208662
PWY-5667,84622.12876518912,0.7741486408314301
PWY-5676,16141.906591623025,0.1476710079346695
PWY-5677,482.8586041005771,0.004417335483434384
PWY-5686,76719.38895664067,0.701852004349875
PWY-5695,63883.73050309789,0.5844275470479424
PWY-5705,3233.1354535934884,0.02957769384375182
PWY-5741,3195.2103414097605,0.029230743530886498
PWY-5743,0.0,0.0
PWY-5744,0.0,0.0
PWY-5747,10267.658040569648,0.09393161850944524
PWY-5789,0.0,0.0
PWY-5823,0.0,0.0
PWY-5837,7856.33350204921,0.07187209765670367
PWY-5838,18430.9366025116,0.1686117417310132
PWY-5840,18302.74530397645,0.16743900924394978
PWY-5845,12526.833459002351,0.11459923353048113
PWY-5850,12526.833459002351,0.11459923353048113
PWY-5855,30321.106781700142,0.2773865884264294
PWY-5856,30321.106781700142,0.2773865884264294
PWY-5857,30321.106781700142,0.2773865884264294
PWY-5860,8905.974558988592,0.08147452918906613
PWY-5861,13501.386388196435,0.12351473632582377
PWY-5862,8905.974558988592,0.08147452918906613
PWY-5863,8798.27127298149,0.08048922719191552
PWY-5896,12526.833459002351,0.11459923353048113
PWY-5897,17028.410904698383,0.15578101555410445
PWY-5898,17028.410904698383,0.15578101555410445
PWY-5899,17028.410904698383,0.15578101555410445
PWY-5910,5885.375351802926,0.05384118073918384
PWY-5913,37936.82024567864,0.34705742173127385
PWY-5918,43696.806992440324,0.3997515098649552
PWY-5920,30651.28255646677,0.28040713554573315
PWY-5941,884.8485771349858,0.008094860449935445
PWY-5971,34644.999115433224,0.3169428536977646
PWY-5973,79289.47820076213,0.7253639523968566
PWY-5989,36597.02998721044,0.33480061818913676
PWY-6071,2146.276064586854,0.01963477783523271
PWY-6107,140.30842461447045,0.001283583594474335
PWY-6113,0.0,0.0
PWY-6121,72523.04132672216,0.6634625563229664
PWY-6122,72062.64439832527,0.6592507069927468
PWY-6123,66124.05159515109,0.6049226770304491
PWY-6125,70645.61495743063,0.6462872962195357
PWY-6126,77920.77089190907,0.7128426069957642
PWY-6141,99.10599506348292,0.0009066513983538907
PWY-6142,0.0,0.0
PWY-6143,8.066484932150638,7.379462603498677e-05
PWY-6147,46141.88715483939,0.4221198372997028
PWY-6148,3291.3947803433,0.03011066765659774
PWY-6151,22699.431992925143,0.20766121913252258
PWY-6163,69349.65416516585,0.6344314577935551
PWY-6165,191.005196493529,0.0017473728847865301
PWY-6167,278.985746197942,0.002552245368699883
PWY-6174,4086.637103360962,0.03738578319055019
PWY-6182,2424.1065309216515,0.022176454356884145
PWY-6185,2332.142763634069,0.02133514220260156
PWY-621,13461.621657708127,0.12315095663238246
PWY-6210,1285.5666384456722,0.011760749586110031
PWY-622,289.4630646339699,0.002648095023455268
PWY-6263,25978.9433815668,0.23766317395397266
PWY-6269,32619.912471819276,0.2984167530714172
PWY-6277,72062.64439832527,0.6592507069927468
PWY-6282,35783.99314763315,0.3273627130750839
PWY-6284,0.0,0.0
PWY-6285,0.0,0.0
PWY-6317,30753.06127429566,0.28133823781440137
PWY-6338,413.464333603119,0.0037824958620374435
PWY-6339,1347.961942482645,0.012331560560961763
PWY-6349,2712.6983998114365,0.024816579420104425
PWY-6350,2922.687693574574,0.026737624526485135
PWY-6353,40296.28245227188,0.36864249040043595
PWY-6383,3335.9105323661743,0.030517911121480574
PWY-6385,66117.08966199825,0.6048589871757211
PWY-6386,66329.6412635024,0.606803473042622
PWY-6387,67599.44960275776,0.6184200609764785
PWY-6396,2457.5125680203987,0.0224820628140682
PWY-6397,58.20928804093608,0.0005325160437135355
PWY-6404,213.0750916680633,0.0019492749120927286
PWY-6467,42736.03,0.3909620334751134
PWY-6470,3796.9255213188108,0.03473541465523019
PWY-6471,8487.374177204632,0.07764504721622692
PWY-6478,12738.648170540157,0.11653697810672663
PWY-6486,0.0,0.0
PWY-6505,2281.6685052529033,0.02087338853257538
PWY-6507,7165.472324265844,0.06555189217867502
PWY-6519,32532.793252155592,0.2976197602933215
PWY-6545,38787.55992990717,0.3548402437880714
PWY-6562,1687.3130679878816,0.015436046543623131
PWY-6565,0.0,0.0
PWY-6572,0.0,0.0
PWY-6581,0.0,0.0
PWY-6588,14174.087554773081,0.12966880856898455
PWY-6590,20835.966878849715,0.1906136807835261
PWY-6608,39614.39072563484,0.3624043401544755
PWY-6609,57051.15436559287,0.5219210891342686
PWY-6612,46680.70069063553,0.427049065298157
PWY-6628,44517.79368367999,0.40726214260887333
PWY-6629,204.8281450044832,0.0018738293679569239
PWY-6630,44098.67139858781,0.4034278861078745
PWY-6641,765.2316998684298,0.0070005693430152255
PWY-6654,3536.1346634926763,0.032349621588175885
PWY-6690,140.177051431607,0.0012823817531541096
PWY-6700,46851.02884368201,0.42860727838142915
PWY-6703,51480.699906072354,0.470960899269308
PWY-6708,30321.106781700142,0.2773865884264294
PWY-6713,7.953254970100353,7.275876434606784e-05
PWY-6728,7058.897779655216,0.06457691624671189
PWY-6731,1234.2819405636287,0.011291581772204046
PWY-6737,35526.64234003441,0.32500839062034803
PWY-6749,2782.7431068114897,0.025457369429913695
PWY-6760,0.0,0.0
PWY-6830,24.711330448057353,0.00022606667025102674
PWY-6876,1532.08499602919,0.0140159735357796
PWY-6891,8171.477372238833,0.07475512839976876
PWY-6892,29584.476276625657,0.2706476714005914
PWY-6895,25876.443135397232,0.23672547092741278
PWY-6897,58165.66136993704,0.5321169338287958
PWY-6901,27387.704074214584,0.25055093973561837
PWY-6906,299.085804303147,0.002736126735073383
PWY-6944,646.0212471165482,0.005909996329579851
PWY-6948,77.49458297247243,0.0007089437119504015
PWY-6956,0.0,0.0
PWY-6957,85.46554935514922,0.0007818645056163805
PWY-6969,76316.2691355072,0.6981641431937391
PWY-6992,86.70057933980445,0.0007931629307205267
PWY-7002,0.0,0.0
PWY-7003,5274.725412756674,0.04825477175568732
PWY-7007,3162.350076689507,0.028930127963283214
PWY-7013,461.86496036309677,0.004225279327407318
PWY-7024,0.0,0.0
PWY-7031,0.0,0.0
PWY-7046,19.081690282431264,0.0001745650317767382
PWY-7084,73.95942850879858,0.0006766030575244627
PWY-7090,3080.6520376355543,0.028182729773056782
PWY-7094,50357.27267089498,0.4606834496249149
PWY-7097,413.464333603119,0.0037824958620374435
PWY-7098,457.4676696862323,0.004185051592055951
PWY-7111,90302.64142314823,0.8261156761395019
PWY-7159,1808.0307316762533,0.01654040797522945
PWY-7184,58066.26159252168,0.5312075948212819
PWY-7187,44208.83504496267,0.4044356962203663
PWY-7196,55452.94667795796,0.5073002053630502
PWY-7197,64092.37887384121,0.5863363249879401
PWY-7198,6438.291429482624,0.05889942302492584
PWY-7199,33588.33707792936,0.30727619212722407
PWY-7200,45070.16674914626,0.4123154172558532
PWY-7208,80829.3223932658,0.7394509093916003
PWY-7209,0.0,0.0
PWY-7210,8231.878990294059,0.07530770053667661
PWY-7211,55761.73488578832,0.5101250925986333
PWY-7219,81831.38610198631,0.7486180890578675
PWY-722,12.317487664230669,0.00011268407534607792
PWY-7220,73479.65185008498,0.6722139166027494
PWY-7221,70831.6637784285,0.6479893266931893
PWY-7222,73479.65185008498,0.6722139166027494
PWY-7228,72770.95750970303,0.665730567999053
PWY-7229,81001.6367571499,0.7410272929279536
PWY-7234,42726.81949407973,0.3908777730015991
PWY-7237,3727.65,0.03410166138697269
PWY-7242,10215.747485596883,0.09345672516696646
PWY-7254,17233.70850360171,0.15765913962727648
PWY-7255,1414.9316573217363,0.012944219619249105
PWY-7286,3110.4584920069665,0.028455408166715022
PWY-7295,1549.3293401456544,0.014173729973186576
PWY-7315,1610.4131170815042,0.014732542704345273
PWY-7316,321.0928471460228,0.0029374537703788306
PWY-7323,56198.82706538901,0.5141237430898641
PWY-7328,20461.374822487494,0.18718680018467315
PWY-7332,15198.384548941658,0.1390393850058364
PWY-7347,1589.0040720109666,0.0145366863322036
PWY-7354,0.0,0.0
PWY-7371,12571.437411457666,0.11500728387940116
PWY-7373,92.99721817091688,0.0008507664732458871
PWY-7374,10122.79490066389,0.09260636701198176
PWY-7376,9356.061395202265,0.08559205870049894
PWY-7377,13439.380756661703,0.12294749019201755
PWY-7385,0.0,0.0
PWY-7391,1238.5932646936942,0.01133102305977476
PWY-7392,45211.96183187624,0.4136126012451214
PWY-7398,0.0,0.0
PWY-7400,63849.69929457669,0.5841162193348847
PWY-7401,0.0,0.0
PWY-7431,6111.431962812937,0.05590921448777879
PWY-7446,22.805303776427486,0.00020862976599487064
PWY-7456,2688.416468526234,0.024594441022317694
PWY-7527,5226.460803531412,0.047813232619562836
PWY-7528,0.0,0.0
PWY-7539,45069.955731507,0.4123134868031335
PWY-7560,55461.665410865084,0.5073799669493908
PWY-7616,1902.6897856573935,0.017406377421415656
PWY-7644,0.0,0.0
PWY-7663,77969.33971912011,0.7132869292093608
PWY-7664,38467.589702913785,0.35191306008390355
PWY-841,73250.4768003572,0.6701173544404865
PWY-922,4332.403386333102,0.03963412693587254
PWY0-1061,31033.59843062258,0.28390467594875546
PWY0-1241,26801.727139738454,0.24519024680573465
PWY0-1261,41672.54656617214,0.38123296772294973
PWY0-1277,478.21909376255815,0.004374891849898917
PWY0-1296,29104.78273500077,0.2662592908589607
PWY0-1297,26408.692318697926,0.24159464625836202
PWY0-1298,23862.419228948365,0.21830057554211982
PWY0-1319,84622.12876518912,0.7741486408314301
PWY0-1338,32.41026402090799,0.0002964988260977796
PWY0-1415,27024.69686002791,0.2472300407512121
PWY0-1479,36417.23079902126,0.3331557612328023
PWY0-1533,2584.1543621063556,0.023640619969208305
PWY0-1586,40156.43888429428,0.3673631594540439
PWY0-162,76690.88733565023,0.7015912629637482
PWY0-166,55866.18298437672,0.5110806151639424
PWY0-321,2650.207844235908,0.02424489705557973
PWY0-41,650.2059729987815,0.00594827945836963
PWY0-42,9650.21342604997,0.08828304979468932
PWY0-781,42169.85442062303,0.3857824892868214
PWY0-845,13119.35787780824,0.12001982481282555
PWY0-862,34767.3881873019,0.3180625056732267
PWY1G-0,3687.3868127028472,0.03373332166098774
PWY490-3,2627.1311037219552,0.024033784104814007
PWY4FS-7,74309.1632793346,0.6798025362094439
PWY4FS-8,74309.1632793346,0.6798025362094439
PWY5F9-12,0.0,0.0
PWYG-321,40011.25198151557,0.3660349460766123
PYRIDNUCSAL-PWY,33543.501977022715,0.30686602716287137
PYRIDNUCSYN-PWY,59308.34449455716,0.5425705421311856
PYRIDOXSYN-PWY,20099.687858144178,0.18387797924222474
REDCITCYC,52612.42846744485,0.48131429193811825
RHAMCAT-PWY,2832.703205573519,0.025914419413373094
RIBOSYN2-PWY,61505.2604803252,0.5626685891694776
RUMP-PWY,13714.800411930726,0.12546711189021909
SALVADEHYPOX-PWY,36956.555344282424,0.33808966409926766
SER-GLYSYN-PWY,71125.2070017069,0.6506747482329478
SO4ASSIM-PWY,35455.66458200807,0.3243590647796117
SUCSYN-PWY,4595.669698613668,0.042042566203504654
SULFATE-CYS-PWY,45935.17821812219,0.4202288018844705
TCA,74860.62008815423,0.6848474286655242
TCA-GLYOX-BYPASS,34240.34537781275,0.3132409598130634
TEICHOICACID-PWY,2447.580116324314,0.022391197763840215
THISYN-PWY,48435.28022984149,0.44310048571652033
THREOCAT-PWY,734.4823069884089,0.006719264664773046
THRESYN-PWY,72033.46547317304,0.6589837694247945
TRNA-CHARGING-PWY,66083.41566561595,0.6045509273465591
TRPSYN-PWY,70655.99714524965,0.6463822755908447
TYRFUMCAT-PWY,10870.54880534792,0.09944704423712936
UBISYN-PWY,29725.81359931271,0.2719406676635494
UDPNAGSYN-PWY,68189.78846282109,0.6238206581112554
VALDEG-PWY,14.954637734340277,0.0001368095159634935
VALSYN-PWY,88586.43077884043,0.8104152658915164
