index	Group	d__Bacteria;p__Firmicutes	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Desulfobacterota	Unassigned;__	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Chloroflexi	d__Archaea;p__Halobacterota	d__Bacteria;p__Synergistota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Patescibacteria	d__Bacteria;__	d__Bacteria;p__Spirochaetota	d__Bacteria;p__Campylobacterota
DRR445947_FIHES_2023	LODO	0.014391014391014392	0.14847314847314846	0.037206037206037205	0.06633906633906633	0.0	0.0	0.0	0.015795015795015795	0.14917514917514918	0.0	0.037206037206037205	0.3323973323973324	0.0	0.0	0.0
DRR445948_FIHES_2023	LODO	0.00351000351000351	0.030537030537030538	0.0	0.06633906633906633	0.0	0.0	0.0	0.011232011232011231	0.3281853281853282	0.0	0.01368901368901369	0.2937872937872938	0.0	0.006669006669006669	0.0
SRR10131528_ZHANG_2020	LODO	0.14391014391014392	0.04317304317304317	0.004914004914004914	0.0	0.0	0.0	0.03088803088803089	0.2523692523692524	0.0	0.13583713583713583	0.0	0.12706212706212705	0.001053001053001053	0.0873990873990874	0.0
SRR10131529_ZHANG_2020	LODO	0.07371007371007371	0.2544752544752545	0.001755001755001755	0.09792909792909793	0.0	0.016848016848016848	0.03931203931203931	0.20182520182520183	0.0	0.04703404703404703	0.009828009828009828	0.09757809757809757	0.0	0.06633906633906633	0.002457002457002457
SRR10131541_ZHANG_2020	LODO	0.2127062127062127	0.20358020358020357	0.008775008775008775	0.0716040716040716	0.0	0.008424008424008424	0.03229203229203229	0.14426114426114425	0.0	0.0680940680940681	0.009828009828009828	0.07581607581607581	0.010179010179010179	0.033345033345033345	0.011583011583011582
SRR10131550_ZHANG_2020	LODO	0.05616005616005616	0.14215514215514216	0.002808002808002808	0.08845208845208845	0.0	0.040716040716040715	0.05896805896805897	0.3088803088803089	0.0	0.0343980343980344	0.03194103194103194	0.060372060372060374	0.005616005616005616	0.044928044928044926	0.018603018603018603
SRR10131551_ZHANG_2020	LODO	0.06458406458406458	0.26956826956826957	0.001053001053001053	0.0687960687960688	0.0	0.02141102141102141	0.04141804141804142	0.24183924183924185	0.00351000351000351	0.04141804141804142	0.010179010179010179	0.07722007722007722	0.005616005616005616	0.06669006669006669	0.015444015444015444
SRR10131553_ZHANG_2020	LODO	0.0702000702000702	0.14636714636714637	0.0	0.09722709722709723	0.0	0.02457002457002457	0.056862056862056864	0.25587925587925586	0.0	0.048789048789048786	0.03474903474903475	0.07300807300807301	0.009126009126009126	0.057564057564057566	0.014391014391014392
SRR10267800_ZHANG_2020	LODO	0.0	0.0	0.35766935766935765	0.0	0.11302211302211303	0.0	0.0	0.0	0.06353106353106353	0.0	0.0	0.0	0.008775008775008775	0.0	0.0
SRR10267802_ZHANG_2020	LODO	0.18462618462618463	0.16567216567216567	0.005616005616005616	0.3488943488943489	0.0	0.002457002457002457	0.006318006318006318	0.08634608634608634	0.0	0.09687609687609687	0.00351000351000351	0.03123903123903124	0.0	0.026676026676026678	0.011934011934011933
SRR11319462_WANG_2021	LODO	0.4436644436644437	0.10565110565110565	0.13373113373113374	0.009126009126009126	0.0	0.03474903474903475	0.0	0.040716040716040715	0.0	0.0	0.01404001404001404	0.0351000351000351	0.0	0.06493506493506493	0.0
SRR11319465_WANG_2021	LODO	0.26535626535626533	0.15654615654615656	0.040716040716040715	0.1288171288171288	0.0	0.05510705510705511	0.00702000702000702	0.028431028431028432	0.04914004914004914	0.005616005616005616	0.11056511056511056	0.0	0.011232011232011231	0.0888030888030888	0.0
SRR11319470_WANG_2021	LODO	0.2548262548262548	0.0	0.05861705861705862	0.0	0.0	0.05545805545805546	0.037206037206037205	0.03264303264303264	0.0	0.07862407862407862	0.22148122148122149	0.011934011934011933	0.05510705510705511	0.11477711477711477	0.0
SRR11319473_WANG_2021	LODO	0.23657423657423657	0.00351000351000351	0.14847314847314846	0.008424008424008424	0.0	0.0	0.1762021762021762	0.036855036855036855	0.02492102492102492	0.044577044577044575	0.028431028431028432	0.09547209547209547	0.0	0.036855036855036855	0.0
SRR11319474_WANG_2021	LODO	0.12776412776412777	0.0716040716040716	0.009477009477009477	0.3232713232713233	0.0	0.02141102141102141	0.12530712530712532	0.029133029133029134	0.056862056862056864	0.03264303264303264	0.14882414882414882	0.01368901368901369	0.0	0.0	0.0
SRR12327344_ALBARRACIN-ARIAS_2021	OLEO	0.16356616356616357	0.2548262548262548	0.21024921024921026	0.0680940680940681	0.000702000702000702	0.007722007722007722	0.007371007371007371	0.07371007371007371	0.016146016146016146	0.001053001053001053	0.004212004212004212	0.037557037557037556	0.009477009477009477	0.01404001404001404	0.012285012285012284
SRR12328004_ALBARRACIN-ARIAS_2021	OLEO	0.26535626535626533	0.02106002106002106	0.7132327132327132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351000351000351
SRR13855342_BEIHANG_2022	LODO	0.03123903123903124	0.060723060723060725	0.036855036855036855	0.46893646893646895	0.3338013338013338	0.001053001053001053	0.004212004212004212	0.002106002106002106	0.000702000702000702	0.007722007722007722	0.002808002808002808	0.000351000351000351	0.013338013338013339	0.0	0.0171990171990172
SRR13855343_BEIHANG_2022	LODO	0.07546507546507547	0.061074061074061076	0.07546507546507547	0.3088803088803089	0.42084942084942084	0.005265005265005265	0.005265005265005265	0.0	0.0	0.006669006669006669	0.0	0.0	0.018603018603018603	0.000702000702000702	0.015093015093015093
SRR13855344_BEIHANG_2022	LODO	0.06142506142506143	0.04352404352404352	0.08248508248508249	0.38715338715338715	0.35486135486135484	0.0	0.015795015795015795	0.001404001404001404	0.0	0.009477009477009477	0.0	0.0	0.016497016497016497	0.001404001404001404	0.01088101088101088
SRR13855345_BEIHANG_2022	LODO	0.051597051597051594	0.048087048087048084	0.0716040716040716	0.3601263601263601	0.3931203931203931	0.001053001053001053	0.004563004563004563	0.001755001755001755	0.0	0.004914004914004914	0.000351000351000351	0.0	0.005967005967005967	0.014742014742014743	0.015444015444015444
SRR14119286_SPIESS_2021	LODO	0.654966654966655	0.03404703404703405	0.06177606177606178	0.23727623727623728	0.0	0.0	0.0	0.000351000351000351	0.003861003861003861	0.003861003861003861	0.0	0.0	0.0	0.0	0.001404001404001404
SRR14119287_SPIESS_2021	LODO	0.7325377325377326	0.10565110565110565	0.015093015093015093	0.018252018252018252	0.0	0.0	0.000351000351000351	0.0	0.053703053703053706	0.013338013338013339	0.0	0.0	0.0	0.000351000351000351	0.006669006669006669
SRR14119288_SPIESS_2021	LODO	0.8922428922428922	0.08143208143208143	0.00351000351000351	0.004563004563004563	0.0	0.0	0.0	0.0	0.000702000702000702	0.011934011934011933	0.0	0.0	0.0	0.0	0.0
SRR14119289_SPIESS_2021	LODO	0.9157599157599158	0.022113022113022112	0.001404001404001404	0.0343980343980344	0.0	0.000351000351000351	0.000702000702000702	0.0	0.0	0.02527202527202527	0.0	0.0	0.0	0.0	0.0
SRR15714623_CASR_2022	LODO	0.009828009828009828	0.044226044226044224	0.8374868374868375	0.04141804141804142	0.0	0.0	0.004563004563004563	0.022815022815022814	0.0	0.008775008775008775	0.0	0.0	0.0	0.029835029835029836	0.0
SRR15714624_CASR_2022	LODO	0.04527904527904528	0.17655317655317657	0.018603018603018603	0.6840996840996841	0.0	0.0	0.0	0.01404001404001404	0.0	0.01404001404001404	0.0	0.0	0.00351000351000351	0.04387504387504387	0.0
SRR15714625_CASR_2022	LODO	0.056511056511056514	0.13583713583713583	0.10319410319410319	0.5977535977535977	0.0	0.0	0.053001053001053004	0.001755001755001755	0.0	0.014742014742014743	0.0	0.0	0.0	0.030186030186030187	0.00702000702000702
SRR15714626_CASR_2022	LODO	0.016146016146016146	0.6893646893646893	0.17234117234117233	0.02808002808002808	0.0	0.0	0.008073008073008073	0.01404001404001404	0.0	0.00702000702000702	0.0	0.0	0.0	0.06493506493506493	0.0
SRR15879218_GUALTIERI_2023	LODO	0.24991224991224992	0.3018603018603019	0.11512811512811513	0.057213057213057215	0.000702000702000702	0.02457002457002457	0.00702000702000702	0.03825903825903826	0.009828009828009828	0.02562302562302562	0.002457002457002457	0.01404001404001404	0.0	0.02737802737802738	0.008424008424008424
SRR17982066_LI_2022	LODO	0.02141102141102141	0.808002808002808	0.01755001755001755	0.04212004212004212	0.0	0.0	0.02176202176202176	0.006318006318006318	0.01368901368901369	0.01053001053001053	0.0	0.0	0.0	0.04317304317304317	0.0
SRR17982067_LI_2022	LODO	0.016848016848016848	0.07300807300807301	0.07722007722007722	0.7722007722007722	0.0	0.0	0.000702000702000702	0.000702000702000702	0.0	0.008424008424008424	0.0	0.0	0.0	0.04563004563004563	0.005265005265005265
SRR17982068_LI_2022	LODO	0.005616005616005616	0.15022815022815023	0.03229203229203229	0.7153387153387153	0.0	0.0	0.002808002808002808	0.00702000702000702	0.0	0.03229203229203229	0.0	0.0	0.0	0.05440505440505441	0.0
SRR18494399_CAO_2019	LODO	0.0	0.191997191997192	0.29027729027729027	0.5177255177255178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR18494400_CAO_2019	LODO	0.08213408213408213	0.2671112671112671	0.12074412074412075	0.4376974376974377	0.0	0.0	0.016146016146016146	0.005967005967005967	0.0	0.02106002106002106	0.0	0.0	0.0	0.04703404703404703	0.0
SRR18494402_CAO_2019	LODO	0.004212004212004212	0.35556335556335555	0.2548262548262548	0.15373815373815375	0.0	0.0	0.09266409266409266	0.02527202527202527	0.0	0.0	0.0	0.0	0.0	0.06528606528606529	0.0
SRR20853640_LASCU_2022	LODO	0.26114426114426115	0.2772902772902773	0.13689013689013688	0.10810810810810811	0.002808002808002808	0.009828009828009828	0.011583011583011582	0.000351000351000351	0.009828009828009828	0.04598104598104598	0.007722007722007722	0.0	0.020358020358020357	0.018603018603018603	0.025974025974025976
SRR20853641_LASCU_2022	LODO	0.31344331344331344	0.23411723411723412	0.1361881361881362	0.0873990873990874	0.008073008073008073	0.006318006318006318	0.018252018252018252	0.000351000351000351	0.00702000702000702	0.0522990522990523	0.008073008073008073	0.0	0.02106002106002106	0.01368901368901369	0.030186030186030187
SRR20853642_LASCU_2022	LODO	0.22183222183222184	0.22499122499122498	0.15093015093015094	0.09582309582309582	0.004212004212004212	0.01404001404001404	0.03545103545103545	0.018954018954018954	0.013338013338013339	0.04527904527904528	0.06774306774306774	0.0	0.019656019656019656	0.016146016146016146	0.02176202176202176
SRR20853643_LASCU_2022	LODO	0.37697437697437697	0.2098982098982099	0.08143208143208143	0.11267111267111267	0.002106002106002106	0.02808002808002808	0.009477009477009477	0.001755001755001755	0.019656019656019656	0.05054405054405054	0.010179010179010179	0.0	0.012987012987012988	0.022464022464022463	0.009828009828009828
SRR20853644_LASCU_2022	LODO	0.28115128115128113	0.25552825552825553	0.07757107757107758	0.10108810108810108	0.005265005265005265	0.026325026325026327	0.012285012285012284	0.001053001053001053	0.03474903474903475	0.06704106704106703	0.011583011583011582	0.0	0.018954018954018954	0.020007020007020006	0.020358020358020357
SRR20853645_LASCU_2022	LODO	0.3495963495963496	0.22534222534222534	0.0888030888030888	0.07932607932607932	0.00351000351000351	0.028431028431028432	0.01368901368901369	0.001053001053001053	0.02106002106002106	0.06528606528606529	0.010179010179010179	0.000351000351000351	0.02141102141102141	0.020358020358020357	0.008424008424008424
SRR21755284_DONGHUA_2022	LODO	0.1038961038961039	0.13583713583713583	0.12355212355212356	0.3545103545103545	0.0	0.0	0.05475605475605476	0.0	0.0	0.026325026325026327	0.001755001755001755	0.0	0.0	0.17374517374517376	0.0
SRR21755285_DONGHUA_2022	LODO	0.3566163566163566	0.02702702702702703	0.22885222885222886	0.15584415584415584	0.0	0.0	0.003159003159003159	0.0	0.0	0.10565110565110565	0.0	0.0	0.0	0.09968409968409968	0.0
SRR21755286_DONGHUA_2022	LODO	0.23411723411723412	0.5707265707265707	0.08037908037908038	0.048087048087048084	0.0	0.0	0.0	0.0	0.0	0.019656019656019656	0.0	0.0	0.0	0.029835029835029836	0.0
SRR24018451_SPIESS_2023	LODO	0.9301509301509302	0.023166023166023165	0.005616005616005616	0.006318006318006318	0.0	0.0	0.0	0.0	0.0	0.025974025974025976	0.0	0.0	0.0	0.0	0.0
SRR24888897_SHANDONG_2023	LODO	0.10775710775710776	0.11021411021411022	0.45454545454545453	0.20393120393120392	0.0	0.0	0.03159003159003159	0.0	0.0	0.03545103545103545	0.023868023868023867	0.000702000702000702	0.0	0.000351000351000351	0.0
SRR24888898_SHANDONG_2023	LODO	0.07055107055107056	0.11758511758511758	0.6226746226746227	0.09196209196209196	0.0	0.0	0.06318006318006318	0.001404001404001404	0.0	0.022464022464022463	0.006318006318006318	0.001755001755001755	0.0	0.0	0.0
SRR24888899_SHANDONG_2023	LODO	0.04738504738504738	0.1396981396981397	0.7209547209547209	0.04141804141804142	0.0	0.0	0.009477009477009477	0.0	0.0	0.01053001053001053	0.006669006669006669	0.02176202176202176	0.0	0.0	0.0
SRR24888900_SHANDONG_2023	LODO	0.13232713232713234	0.14706914706914706	0.5882765882765882	0.07055107055107056	0.0	0.0	0.008424008424008424	0.0	0.0	0.009477009477009477	0.00702000702000702	0.02070902070902071	0.000351000351000351	0.0	0.0
SRR24888901_SHANDONG_2023	LODO	0.08353808353808354	0.14706914706914706	0.6805896805896806	0.01088101088101088	0.0	0.0	0.0179010179010179	0.0	0.0	0.03896103896103896	0.003861003861003861	0.016848016848016848	0.0	0.0	0.0
SRR24888902_SHANDONG_2023	LODO	0.07932607932607932	0.1747981747981748	0.669006669006669	0.029835029835029836	0.0	0.0	0.015444015444015444	0.0	0.0	0.004212004212004212	0.01053001053001053	0.016848016848016848	0.0	0.0	0.0
SRR24888903_SHANDONG_2023	LODO	0.07195507195507196	0.15373815373815375	0.6858546858546859	0.023166023166023165	0.0	0.0	0.0179010179010179	0.0	0.0	0.001755001755001755	0.002457002457002457	0.03088803088803089	0.000351000351000351	0.0	0.0
SRR24888904_SHANDONG_2023	LODO	0.04949104949104949	0.1232011232011232	0.7385047385047385	0.033345033345033345	0.0	0.0	0.018252018252018252	0.0	0.0	0.011934011934011933	0.016497016497016497	0.001755001755001755	0.0	0.0	0.0
SRR24888905_SHANDONG_2023	LODO	0.1217971217971218	0.1246051246051246	0.5580905580905581	0.07441207441207441	0.0	0.0	0.016146016146016146	0.001053001053001053	0.0	0.06528606528606529	0.011232011232011231	0.020358020358020357	0.000351000351000351	0.001053001053001053	0.0
SRR24888906_SHANDONG_2023	LODO	0.09020709020709021	0.17374517374517376	0.5426465426465427	0.056862056862056864	0.0	0.0	0.0709020709020709	0.004212004212004212	0.0	0.016497016497016497	0.012636012636012635	0.015093015093015093	0.001755001755001755	0.0	0.0
SRR25536400_CUOG_2023	LODO	0.151983151983152	0.06598806598806599	0.28711828711828713	0.009477009477009477	0.41347841347841346	0.0	0.001755001755001755	0.002457002457002457	0.0	0.0	0.00351000351000351	0.004563004563004563	0.006318006318006318	0.001755001755001755	0.002808002808002808
SRR25536401_CUOG_2023	LODO	0.11021411021411022	0.06247806247806248	0.31554931554931553	0.011232011232011231	0.41804141804141803	0.0	0.002106002106002106	0.006669006669006669	0.0	0.0	0.011232011232011231	0.007722007722007722	0.001755001755001755	0.005616005616005616	0.002457002457002457
SRR25536402_CUOG_2023	LODO	0.10986310986310986	0.08002808002808003	0.32923832923832924	0.018252018252018252	0.3689013689013689	0.0	0.001404001404001404	0.002457002457002457	0.0	0.0	0.015444015444015444	0.008073008073008073	0.009126009126009126	0.004212004212004212	0.001053001053001053
SRR25536404_CUOG_2023	LODO	0.000351000351000351	0.00351000351000351	0.4584064584064584	0.000351000351000351	0.3018603018603019	0.0	0.001053001053001053	0.0	0.0	0.0	0.0	0.0	0.001053001053001053	0.0	0.0
SRR25536405_CUOG_2023	LODO	0.09933309933309933	0.09757809757809757	0.3092313092313092	0.0	0.35345735345735346	0.0	0.018603018603018603	0.0	0.0	0.0	0.002106002106002106	0.001755001755001755	0.0866970866970867	0.0	0.0
SRR25536406_CUOG_2023	LODO	0.21691821691821692	0.09512109512109512	0.22955422955422955	0.009126009126009126	0.338013338013338	0.0	0.011934011934011933	0.001053001053001053	0.0	0.000351000351000351	0.005616005616005616	0.0	0.03966303966303966	0.000702000702000702	0.000351000351000351
SRR25536407_CUOG_2023	LODO	0.06563706563706563	0.008073008073008073	0.4327834327834328	0.000702000702000702	0.41628641628641627	0.0	0.003861003861003861	0.005265005265005265	0.0	0.0	0.002106002106002106	0.0	0.01053001053001053	0.0	0.0
SRR25536409_CUOG_2023	LODO	0.10038610038610038	0.006669006669006669	0.36784836784836783	0.004914004914004914	0.4405054405054405	0.0	0.001404001404001404	0.004212004212004212	0.0	0.0	0.004914004914004914	0.000702000702000702	0.014391014391014392	0.0	0.0
SRR25536410_CUOG_2023	LODO	0.19901719901719903	0.05440505440505441	0.28255528255528256	0.019656019656019656	0.37346437346437344	0.0	0.003159003159003159	0.0	0.0	0.0	0.0	0.0	0.012285012285012284	0.002106002106002106	0.0171990171990172
SRR25536411_CUOG_2023	LODO	0.11653211653211654	0.05019305019305019	0.3148473148473149	0.01088101088101088	0.40365040365040367	0.0	0.002457002457002457	0.000351000351000351	0.0	0.0	0.0	0.0	0.026325026325026327	0.001053001053001053	0.011583011583011582
SRR25536412_CUOG_2023	LODO	0.11477711477711477	0.04212004212004212	0.30045630045630045	0.011583011583011582	0.4124254124254124	0.0	0.005265005265005265	0.0	0.0	0.0	0.0	0.0	0.028431028431028432	0.000702000702000702	0.015093015093015093
SRR25536413_CUOG_2023	LODO	0.09161109161109161	0.06142506142506143	0.34713934713934713	0.02176202176202176	0.41312741312741313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014391014391014392	0.004212004212004212	0.015093015093015093
SRR25536415_CUOG_2023	LODO	0.0873990873990874	0.056511056511056514	0.330993330993331	0.022464022464022463	0.41312741312741313	0.0	0.000702000702000702	0.0	0.0	0.0	0.0	0.0	0.033345033345033345	0.001053001053001053	0.016848016848016848
SRR25536416_CUOG_2023	LODO	0.09968409968409968	0.07546507546507547	0.3257283257283257	0.01088101088101088	0.41874341874341875	0.0	0.000351000351000351	0.000351000351000351	0.0	0.0	0.0	0.0	0.019656019656019656	0.001404001404001404	0.01755001755001755
SRR25536417_CUOG_2023	LODO	0.1038961038961039	0.03474903474903475	0.2699192699192699	0.009126009126009126	0.318006318006318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05124605124605124	0.002457002457002457	0.0
SRR25536418_CUOG_2023	LODO	0.1246051246051246	0.03545103545103545	0.2572832572832573	0.019305019305019305	0.3018603018603019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04001404001404001	0.002457002457002457	0.003159003159003159
SRR25536419_CUOG_2023	LODO	0.13583713583713583	0.06212706212706213	0.19866619866619867	0.012987012987012988	0.3176553176553177	0.0	0.002457002457002457	0.000702000702000702	0.0	0.0	0.001755001755001755	0.000351000351000351	0.053001053001053004	0.004563004563004563	0.0
SRR25536420_CUOG_2023	LODO	0.1625131625131625	0.044577044577044575	0.34854334854334856	0.012987012987012988	0.2930852930852931	0.0	0.000702000702000702	0.0	0.0	0.0	0.0	0.0	0.02141102141102141	0.001053001053001053	0.05405405405405406
SRR25536421_CUOG_2023	LODO	0.1811161811161811	0.04282204282204282	0.2607932607932608	0.008775008775008775	0.36328536328536326	0.0	0.000702000702000702	0.0	0.0	0.0	0.008424008424008424	0.0	0.022815022815022814	0.000702000702000702	0.05545805545805546
SRR25536422_CUOG_2023	LODO	0.19585819585819586	0.04527904527904528	0.27202527202527205	0.030186030186030187	0.30852930852930854	0.0	0.000702000702000702	0.0	0.001053001053001053	0.0	0.004914004914004914	0.0	0.015093015093015093	0.000351000351000351	0.05967005967005967
